	t1	t1.1	t10	t10.1	len(kb)
EC01288_3495	0	0	0	0	0.884
EC01288_3496	0	0	0	0	0.179
EC01288_3497	344	63	33	304	0.662
EC01288_3498	0	0	0	0	1.157
EC01288_3499	0	0	0	0	3.065
EC01288_3500	0	0	0	0	0.221
EC01288_3501	0	0	0	0	0.146
EC01288_3502	0	0	0	0	0.119
EC01288_3503	0	0	0	0	1.025
EC01288_3504	0	0	0	0	1.181
EC01288_3505	0	0	0	0	1.043
EC01288_3506	0	0	0	0	0.758
EC01288_3507	0	0	0	0	0.112
EC01288_3508	0	0	0	0	0.075
EC01288_3509	0	0	0	0	0.575
EC01288_3510	0	0	0	0	1.031
EC01288_3511	0	0	0	0	0.638
EC01288_3512	0	0	0	0	0.815
EC01288_3513	0	0	0	0	0.353
EC01288_3514	0	0	0	0	0.707
EC01288_3515	0	0	0	0	1.643
EC01288_3516	0	0	0	0	0.581
EC01288_3517	0	0	0	0	0.236
EC01288_3518	0	0	0	0	0.554
EC01288_3519	0	0	0	0	0.173
EC01288_3520	0	0	0	0	0.818
EC01288_3521	0	0	0	0	0.572
EC01288_3522	0	0	0	0	0.161
EC01288_3523	0	0	0	0	0.419
EC01288_3524	0	0	0	0	1.124
EC01288_3525	0	0	0	0	0.509
EC01288_3526	0	0	0	0	0.947
EC01288_3527	0	0	0	0	1.289
EC01288_3528	0	0	0	0	1.376
EC01288_3529	0	0	0	0	0.41
EC01288_3530	0	0	0	0	0.425
EC01288_3531	0	0	0	0	0.368
EC01288_3532	0	0	0	0	0.383
EC01288_3533	0	0	0	0	0.977
EC01288_3534	0	0	0	0	0.608
EC01288_3535	0	0	0	0	0.389
EC01288_3536	0	0	0	0	0.356
EC01288_3537	0	0	0	0	0.116
EC01288_3538	0	0	0	0	1.331
EC01288_3539	0	0	0	0	0.434
EC01288_3540	0	0	0	0	0.179
EC01288_3541	0	0	0	0	0.503
EC01288_3542	0	0	0	0	0.353
EC01288_3543	0	0	0	0	0.533
EC01288_3544	0	0	0	0	0.386
EC01288_3545	0	0	0	0	0.29
EC01288_3546	0	0	0	0	0.539
EC01288_3547	0	0	0	0	0.314
EC01288_3548	0	0	0	0	0.353
EC01288_3549	0	0	0	0	0.254
EC01288_3550	0	0	0	0	0.191
EC01288_3551	0	0	0	0	0.377
EC01288_3552	35	326	349	77	0.701
EC01288_3553	0	0	0	0	0.332
EC01288_3554	0	0	0	0	0.149
EC01288_3555	0	0	0	0	0.821
EC01288_3556	0	0	0	0	0.302
EC01288_3557	0	0	0	0	0.605
EC01288_3558	0	0	0	0	0.629
EC01288_3559	0	0	0	0	0.311
EC01288_3560	0	0	0	0	0.194
EC01288_3561	0	0	0	0	0.209
EC01288_3562	0	0	0	0	0.476
EC01288_3563	0	0	0	0	0.194
EC01288_3564	0	0	0	0	1.03
EC01288_3565	0	0	0	0	0.206
EC01288_3566	0	0	0	0	2.114
EC01288_3567	0	0	0	0	0.47
EC01288_3568	0	0	0	0	0.374
EC01288_3569	0	0	0	0	0.287
EC01288_3570	0	0	0	0	0.359
EC01288_3571	0	0	0	0	0.386
EC01288_3572	0	0	0	0	0.722
EC01288_3573	0	0	0	0	0.812
EC01288_3574	0	0	0	0	0.218
EC01288_3575	0	0	0	0	0.59
EC01288_3576	0	0	0	0	0.2
EC01288_3577	0	0	0	0	1.805
EC01288_3578	0	0	0	0	0.551
EC01288_3579	0	0	0	0	1.913
EC01288_3580	0	0	0	0	1.022
EC01288_3581	0	0	0	0	0.218
EC01288_3582	0	0	0	0	0.869
EC01288_3583	992	992	992	992	0.404
EC01288_3584	0	0	0	0	0.632
EC01288_3585	0	0	0	0	2.09
EC01288_3586	0	0	0	0	1.22
EC01288_3587	0	0	0	0	0.563
EC01288_3588	0	0	0	0	0.602
EC01288_3589	0	0	0	0	0.572
EC01288_3590	0	0	0	0	0.146
EC01288_3591	0	0	0	0	1.091
EC01288_3592	0	0	0	0	2.543
EC01288_3593	0	0	0	0	0.326
EC01288_3594	0	0	0	0	0.806
EC01288_3595	0	0	0	0	1.373
EC01288_3596	0	0	0	0	0.167
EC01288_3597	0	0	0	0	1.337
EC01288_3598	0	0	0	0	1.022
EC01288_3599	0	0	0	0	0.83
EC01288_3600	0	0	0	0	0.785
EC01288_3601	0	0	0	0	0.731
EC01288_3602	0	0	0	0	1.085
EC01288_3603	0	0	0	0	1.304
EC01288_3604	0	0	0	0	0.353
EC01288_3605	0	0	0	0	0.878
EC01288_3606	0	0	0	0	1.226
EC01288_3607	0	0	0	0	1.163
EC01288_3608	0	0	0	0	0.362
EC01288_3609	0	0	0	0	0.905
EC01288_3610	0	0	0	0	0.941
EC01288_3611	0	0	0	0	0.758
EC01288_3612	0	0	0	0	0.677
EC01288_3613	0	0	0	0	0.836
EC01288_3614	0	0	0	0	1.286
EC01288_3615	0	0	0	0	1.088
EC01288_3616	0	0	0	0	0.521
EC01288_3617	0	0	0	0	1.16
EC01288_3618	0	0	0	0	0.404
EC01288_3619	0	0	0	0	0.371
EC01288_3620	0	0	0	0	0.539
EC01288_3621	0	0	0	0	0.779
EC01288_3622	0	0	0	0	2.531
EC01288_3623	0	0	0	0	0.56
EC01288_3624	0	0	0	0	0.119
EC01288_3625	0	0	0	0	2.135
EC01288_3626	38	72	31	70	0.668
EC01288_3627	0	0	0	0	0.401
EC01288_3628	0	0	0	0	0.878
EC01288_3629	0	0	0	0	1.724
EC01288_3630	0	0	0	0	0.128
EC01288_3631	0	0	0	0	1.622
EC01288_3632	0	0	0	0	1.352
EC01288_3633	0	0	0	0	0.719
EC01288_3634	0	0	0	0	0.476
EC01288_3635	0	0	0	0	2.321
EC01288_3636	0	0	0	0	0.149
EC01288_3637	0	0	0	0	0.227
EC01288_3638	0	0	0	0	2.321
EC01288_3639	0	0	0	0	0.236
EC01288_3640	0	0	0	0	0.293
EC01288_3641	0	0	0	0	0.572
EC01288_3642	0	0	0	0	0.77
EC01288_3643	0	0	0	0	0.647
EC01288_3644	0	0	0	0	0.575
EC01288_3645	0	0	0	0	1.316
EC01288_3646	0	0	0	0	2.084
EC01288_3647	0	0	0	0	2.393
EC01288_3648	0	0	0	0	2.705
EC01288_3649	0	0	0	0	1.016
EC01288_3650	0	0	0	0	1.226
EC01288_3651	0	0	0	0	1.598
EC01288_3652	0	0	0	0	0.758
EC01288_3653	0	0	0	0	0.83
EC01288_3654	0	0	0	0	0.326
EC01288_3655	0	0	0	0	1.505
EC01288_3656	0	0	0	0	0.605
EC01288_3657	0	0	0	0	0.767
EC01288_3658	0	0	0	0	0.653
EC01288_3659	0	0	0	0	1.505
EC01288_3660	0	0	0	0	2.372
EC01288_3661	0	0	0	0	1.433
EC01288_3662	0	0	0	0	1.295
EC01288_3663	0	0	0	0	1.973
EC01288_3664	0	0	0	0	2.186
EC01288_3665	0	0	0	0	1.103
EC01288_3666	0	0	0	0	0.593
EC01288_3667	0	0	0	0	1.277
EC01288_3668	0	0	0	0	0.488
EC01288_3669	0	0	0	0	0.938
EC01288_3670	0	0	0	0	0.695
EC01288_3671	0	0	0	0	1.037
EC01288_3672	0	0	0	0	0.371
EC01288_3673	0	0	0	0	1.178
EC01288_3674	94	94	94	94	0.491
EC01288_3675	0	0	0	0	0.284
EC01288_3676	0	0	0	0	1.742
EC01288_3677	0	0	0	0	0.44
EC01288_3678	0	0	0	0	0.743
EC01288_3679	0	0	0	0	1.07
EC01288_3680	0	0	0	0	0.803
EC01288_3681	0	0	0	0	0.887
EC01288_3682	0	0	0	0	1.316
EC01288_3683	0	0	0	0	0.701
EC01288_3684	0	0	0	0	0.731
EC01288_3685	0	0	0	0	1.277
EC01288_3686	0	0	0	0	0.926
EC01288_3687	0	0	0	0	1.046
EC01288_3688	0	0	0	0	0.137
EC01288_3689	0	0	0	0	0.383
EC01288_3690	0	0	0	0	0.527
EC01288_3691	0	0	0	0	0.266
EC01288_3692	0	0	0	0	1.103
EC01288_3693	0	0	0	0	0.854
EC01288_3694	0	0	0	0	1.058
EC01288_3695	0	0	0	0	0.668
EC01288_3696	0	0	0	0	1.493
EC01288_3697	0	0	0	0	0.596
EC01288_3698	0	0	0	0	0.269
EC01288_3699	0	0	0	0	0.359
EC01288_3700	0	0	0	0	0.581
EC01288_3701	0	0	0	0	2.198
EC01288_3702	0	0	0	0	0.245
EC01288_3703	0	0	0	0	0.665
EC01288_3704	0	0	0	0	0.557
EC01288_3705	0	0	0	0	1.217
EC01288_3706	0	0	0	0	1.049
EC01288_3707	0	0	0	0	0.587
EC01288_3708	0	0	0	0	1.574
EC01288_3709	0	0	0	0	0.944
EC01288_3710	0	0	0	0	0.833
EC01288_3711	0	0	0	0	0.764
EC01288_3712	0	0	0	0	0.806
EC01288_3713	0	0	0	0	0.401
EC01288_3714	0	0	0	0	0.359
EC01288_3715	60	497	543	119	1.124
EC01288_3716	0	0	0	0	2.735
EC01288_3717	0	0	0	0	1.067
EC01288_3718	0	0	0	0	1.622
EC01288_3719	0	0	0	0	1.358
EC01288_3720	0	0	0	0	0.14
EC01288_3721	0	0	0	0	1.007
EC01288_3722	0	0	0	0	0.113
EC01288_3723	0	0	0	0	1.202
EC01288_3724	0	0	0	0	1.499
EC01288_3725	0	0	0	0	0.221
EC01288_3726	0	0	0	0	0.278
EC01288_3727	0	0	0	0	1.418
EC01288_3728	0	0	0	0	0.752
EC01288_3729	0	0	0	0	1.868
EC01288_3730	0	0	0	0	0.203
EC01288_3731	0	0	0	0	0.842
EC01288_3732	0	0	0	0	1.352
EC01288_3733	0	0	0	0	0.128
EC01288_3734	0	0	0	0	0.173
EC01288_3735	0	0	0	0	0.353
EC01288_3736	0	0	0	0	1.289
EC01288_3737	0	0	0	0	0.425
EC01288_3738	0	0	0	0	0.296
EC01288_3739	0	0	0	0	0.983
EC01288_3740	0	0	0	0	0.845
EC01288_3741	0	0	0	0	0.566
EC01288_3742	0	0	0	0	0.503
EC01288_3743	0	0	0	0	0.647
EC01288_3744	0	0	0	0	0.338
EC01288_3745	0	0	0	0	0.332
EC01288_3746	0	0	0	0	0.572
EC01288_3747	0	0	0	0	0.458
EC01288_3748	0	0	0	0	0.116
EC01288_3749	0	0	0	0	0.956
EC01288_3750	0	0	0	0	3.113
EC01288_3751	0	0	0	0	0.728
EC01288_3752	0	0	0	0	0.824
EC01288_3753	0	0	0	0	0.132
EC01288_3754	0	0	0	0	0.674
EC01288_3755	0	0	0	0	0.293
EC01288_3756	0	0	0	0	1.406
EC01288_3757	0	0	0	0	0.206
EC01288_3758	0	0	0	0	1.019
EC01288_3759	0	0	0	0	0.839
EC01288_3760	2	1	1	2	0.137
EC01288_3761	30	27	27	30	0.227
EC01288_3762	0	0	0	0	0.14
EC01288_3763	0	0	0	0	0.827
EC01288_3764	0	0	0	0	0.191
EC01288_3765	0	0	0	0	0.302
EC01288_3766	0	0	0	0	0.938
EC01288_3767	0	0	0	0	0.098
EC01288_3768	0	0	0	0	0.128
EC01288_3769	0	0	0	0	0.158
EC01288_3770	0	0	0	0	0.197
EC01288_3771	0	0	0	0	0.254
EC01288_3772	0	0	0	0	0.542
EC01288_3773	0	0	0	0	0.653
EC01288_3774	0	0	0	0	9.428
EC01288_3775	0	0	0	0	1.607
EC01288_3776	0	0	0	0	0.389
EC01288_3777	0	0	0	0	1.058
EC01288_3778	0	0	0	0	0.722
EC01288_3779	0	0	0	0	0.821
EC01288_3780	0	0	0	0	0.257
EC01288_3781	0	0	0	0	0.251
EC01288_3782	0	0	0	0	0.581
EC01288_3783	0	0	0	0	1.358
EC01288_3784	0	0	0	0	0.353
EC01288_3785	0	0	0	0	1.676
EC01288_3786	0	0	0	0	0.422
EC01288_3787	0	0	0	0	0.605
EC01288_3788	0	0	0	0	2.249
EC01288_3789	0	0	0	0	0.584
EC01288_3790	0	0	0	0	1.169
EC01288_3791	0	0	0	0	0.416
EC01288_3792	0	0	0	0	0.731
EC01288_3793	0	0	0	0	1.202
EC01288_3794	0	0	0	0	0.131
EC01288_3795	0	0	0	0	0.122
EC01288_3796	0	0	0	0	1.031
EC01288_3797	0	0	0	0	0.404
EC01288_3798	0	0	0	0	0.287
EC01288_3799	0	0	0	0	1.256
EC01288_3800	0	0	0	0	1.013
EC01288_3801	0	0	0	0	1.316
EC01288_3802	0	0	0	0	0.92
EC01288_3803	0	0	0	0	0.782
EC01288_3804	0	0	0	0	0.116
EC01288_3805	0	0	0	0	0.113
EC01288_3806	0	0	0	0	0.194
EC01288_3807	0	0	0	0	0.314
EC01288_3808	0	0	0	0	1.391
EC01288_3809	0	0	0	0	1.55
EC01288_3810	0	0	0	0	0.59
EC01288_3811	0	0	0	0	0.899
EC01288_3812	0	0	0	0	1.013
EC01288_3813	0	0	0	0	1.322
EC01288_3814	0	0	0	0	2.06
EC01288_3815	0	0	0	0	0.767
EC01288_3816	0	0	0	0	0.128
EC01288_3817	0	0	0	0	0.929
EC01288_3818	352	352	352	352	1.496
EC01288_3819	0	0	0	0	1.187
EC01288_3820	0	0	0	0	0.176
EC01288_3821	0	0	0	0	1.955
EC01288_3822	0	0	0	0	3.473
EC01288_3823	0	0	0	0	1.106
EC01288_3824	0	0	0	0	2.276
EC01288_3825	0	0	0	0	1.928
EC01288_3826	0	0	0	0	0.485
EC01288_3827	0	0	0	0	0.752
EC01288_3828	0	0	0	0	0.188
EC01288_3829	0	0	0	0	1.559
EC01288_3830	0	0	0	0	0.191
EC01288_3831	0	0	0	0	1.679
EC01288_3832	0	0	0	0	0.167
EC01288_3833	0	0	0	0	0.167
EC01288_3834	0	0	0	0	0.167
EC01288_3835	0	0	0	0	0.161
EC01288_3836	0	0	0	0	1.271
EC01288_3837	0	0	0	0	1.004
EC01288_3838	0	0	0	0	0.983
EC01288_3839	0	0	0	0	0.902
EC01288_3840	0	0	0	0	0.935
EC01288_3841	0	0	0	0	1.313
EC01288_3842	0	0	0	0	0.155
EC01288_3843	0	0	0	0	0.076
EC01288_3844	0	0	0	0	1.691
EC01288_3845	0	0	0	0	0.524
EC01288_3846	0	0	0	0	0.476
EC01288_3847	0	0	0	0	2.522
EC01288_3848	0	0	0	0	0.686
EC01288_3849	0	0	0	0	0.524
EC01288_3850	0	0	0	0	1.202
EC01288_3851	0	0	0	0	0.698
EC01288_3852	0	0	0	0	0.563
EC01288_3853	0	0	0	0	0.44
EC01288_3854	0	0	0	0	2.279
EC01288_3855	0	0	0	0	0.659
EC01288_3856	0	0	0	0	0.974
EC01288_3857	0	0	0	0	0.71
EC01288_3858	0	0	0	0	0.152
EC01288_3859	0	0	0	0	0.29
EC01288_3860	0	0	0	0	0.212
EC01288_3861	0	0	0	0	0.152
EC01288_3862	0	0	0	0	2.069
EC01288_3863	0	0	0	0	0.911
EC01288_3864	0	0	0	0	0.299
EC01288_3865	0	0	0	0	0.995
EC01288_3866	0	0	0	0	0.395
EC01288_3867	0	0	0	0	0.341
EC01288_3868	0	0	0	0	1.454
EC01288_3869	0	0	0	0	1.322
EC01288_3870	0	0	0	0	0.992
EC01288_3871	0	0	0	0	1.541
EC01288_3872	250	250	250	250	1.181
EC01288_3873	0	0	0	0	1.178
EC01288_3874	0	0	0	0	0.572
EC01288_3875	0	0	0	0	0.158
EC01288_3876	0	0	0	0	1.634
EC01288_3877	0	0	0	0	0.389
EC01288_3878	0	0	0	0	1.253
EC01288_3879	0	0	0	0	0.473
EC01288_3880	0	0	0	0	0.848
EC01288_3881	0	0	0	0	0.998
EC01288_3882	0	0	0	0	0.467
EC01288_3883	0	0	0	0	0.473
EC01288_3884	0	0	0	0	1.277
EC01288_3885	0	0	0	0	0.986
EC01288_3886	0	0	0	0	1.496
EC01288_3887	0	0	0	0	0.662
EC01288_3888	0	0	0	0	0.86
EC01288_3889	0	0	0	0	0.695
EC01288_3890	0	0	0	0	0.8
EC01288_3891	0	0	0	0	1.4
EC01288_3892	0	0	0	0	1.97
EC01288_3893	0	0	0	0	0.74
EC01288_3894	0	0	0	0	0.974
EC01288_3895	0	0	0	0	1.136
EC01288_3896	0	0	0	0	0.323
EC01288_3897	0	0	0	0	0.143
EC01288_3898	0	0	0	0	1.538
EC01288_3899	0	0	0	0	1.151
EC01288_3900	0	0	0	0	1.844
EC01288_3901	0	0	0	0	1.391
EC01288_3902	0	0	0	0	0.608
EC01288_3903	0	0	0	0	0.131
EC01288_3904	0	0	0	0	0.131
EC01288_3906	0	0	0	0	0.536
EC01288_3907	0	0	0	0	0.524
EC01288_3908	0	0	0	0	1.136
EC01288_3909	0	0	0	0	0.335
EC01288_3910	0	0	0	0	1.913
EC01288_3911	0	0	0	0	1.148
EC01288_3912	0	0	0	0	0.587
EC01288_3913	0	0	0	0	0.209
EC01288_3914	0	0	0	0	0.362
EC01288_3915	0	0	0	0	0.683
EC01288_3916	0	0	0	0	3.833
EC01288_3917	0	0	0	0	0.518
EC01288_3918	0	0	0	0	2.084
EC01288_3919	0	0	0	0	0.932
EC01288_3920	0	0	0	0	0.221
EC01288_3921	0	0	0	0	0.254
EC01288_3922	0	0	0	0	0.119
EC01288_3923	0	0	0	0	0.53
EC01288_3924	0	0	0	0	0.512
EC01288_3925	0	0	0	0	0.533
EC01288_3926	0	0	0	0	0.515
EC01288_3927	0	0	0	0	0.551
EC01288_3928	0	0	0	0	0.311
EC01288_3929	0	0	0	0	0.35
EC01288_3930	0	0	0	0	0.332
EC01288_3931	0	0	0	0	0.296
EC01288_3932	0	0	0	0	0.509
EC01288_3933	0	0	0	0	0.425
EC01288_3934	0	0	0	0	0.5
EC01288_3935	0	0	0	0	0.398
EC01288_3936	0	0	0	0	0.218
EC01288_3937	0	0	0	0	0.14
EC01288_3938	0	0	0	0	0.308
EC01288_3939	0	0	0	0	0.29
EC01288_3940	0	0	0	0	0.581
EC01288_3941	0	0	0	0	1.664
EC01288_3942	0	0	0	0	1.538
EC01288_3943	0	0	0	0	1.331
EC01288_3944	0	0	0	0	0.473
EC01288_3945	0	0	0	0	1.124
EC01288_3946	0	0	0	0	0.923
EC01288_3947	0	0	0	0	0.407
EC01288_3948	0	0	0	0	0.419
EC01288_3949	0	0	0	0	0.563
EC01288_3950	0	0	0	0	0.23
EC01288_3951	0	0	0	0	1.481
EC01288_3952	0	0	0	0	0.365
EC01288_3953	0	0	0	0	0.476
EC01288_3954	0	0	0	0	2.054
EC01288_3955	0	0	0	0	1.358
EC01288_3956	0	0	0	0	1.115
EC01288_3957	0	0	0	0	0.611
EC01288_3958	0	0	0	0	0.437
EC01288_3959	0	0	0	0	1.082
EC01288_3960	0	0	0	0	0.56
EC01288_3961	0	0	0	0	0.911
EC01288_3962	0	0	0	0	0.521
EC01288_3963	0	0	0	0	0.224
EC01288_3964	0	0	0	0	0.185
EC01288_3965	0	0	0	0	0.386
EC01288_3966	0	0	0	0	1.847
EC01288_3967	0	0	0	0	0.164
EC01288_3968	0	0	0	0	0.245
EC01288_3969	0	0	0	0	1.052
EC01288_3970	0	0	0	0	0.146
EC01288_3971	0	0	0	0	0.836
EC01288_3972	0	0	0	0	1.655
EC01288_3973	0	0	0	0	0.776
EC01288_3974	0	0	0	0	1.19
EC01288_3975	0	0	0	0	0.473
EC01288_3976	0	0	0	0	0.821
EC01288_3977	0	0	0	0	1.019
EC01288_3978	0	0	0	0	0.467
EC01288_3979	0	0	0	0	0.251
EC01288_3980	0	0	0	0	0.431
EC01288_3981	0	0	0	0	1.523
EC01288_3982	0	0	0	0	1.247
EC01288_3983	0	0	0	0	0.959
EC01288_3984	0	0	0	0	1.034
EC01288_3985	0	0	0	0	1.025
EC01288_3986	0	0	0	0	1.196
EC01288_3987	0	0	0	0	0.932
EC01288_3988	0	0	0	0	1.016
EC01288_3989	0	0	0	0	0.98
EC01288_3990	0	0	0	0	1.253
EC01288_3991	0	0	0	0	0.983
EC01288_3992	0	0	0	0	0.959
EC01288_3993	0	0	0	0	0.692
EC01288_3994	0	0	0	0	0.995
EC01288_3995	0	0	0	0	1.016
EC01288_3996	0	0	0	0	0.797
EC01288_3997	0	0	0	0	1.124
EC01288_3998	0	0	0	0	1.022
EC01288_3999	0	0	0	0	1.211
EC01288_4000	0	0	0	0	0.479
EC01288_4001	0	0	0	0	0.809
EC01288_4002	0	0	0	0	0.167
EC01288_4003	0	0	0	0	0.2
EC01288_4004	0	0	0	0	0.668
EC01288_4005	0	0	0	0	1.22
EC01288_4006	0	0	0	0	0.455
EC01288_4007	0	0	0	0	0.596
EC01288_4008	0	0	0	0	0.641
EC01288_4009	0	0	0	0	0.716
EC01288_4010	0	0	0	0	0.863
EC01288_4011	0	0	0	0	0.824
EC01288_4012	0	0	0	0	0.617
EC01288_4013	0	0	0	0	1.682
EC01288_4014	0	0	0	0	0.623
EC01288_4015	0	0	0	0	0.275
EC01288_4016	0	0	0	0	2.108
EC01288_4017	0	0	0	0	0.689
EC01288_4018	107	917	1013	214	2.081
EC01288_4019	2	9	11	2	0.866
EC01288_4020	0	0	0	0	1.205
EC01288_4021	0	0	0	0	1.391
EC01288_4022	0	0	0	0	1.709
EC01288_4023	0	0	0	0	2.255
EC01288_4024	0	0	0	0	1.382
EC01288_4025	0	0	0	0	0.09
EC01288_4026	0	0	0	0	0.146
EC01288_4027	0	0	0	0	1.184
EC01288_4028	0	0	0	0	0.923
EC01288_4029	0	0	0	0	0.776
EC01288_4030	0	0	0	0	0.293
EC01288_4031	0	0	0	0	1.19
EC01288_4032	0	0	0	0	0.452
EC01288_4033	0	0	0	0	1.412
EC01288_4034	0	0	0	0	1.766
EC01288_4035	0	0	0	0	1.391
EC01288_4036	0	0	0	0	1.319
EC01288_4037	0	0	0	0	1.502
EC01288_4038	0	0	0	0	0.59
EC01288_4039	0	0	0	0	0.29
EC01288_4040	0	0	0	0	1.688
EC01288_4041	0	0	0	0	0.251
EC01288_4042	0	0	0	0	1.184
EC01288_4043	0	0	0	0	0.497
EC01288_4044	0	0	0	0	0.362
EC01288_4045	0	0	0	0	0.347
EC01288_4046	0	0	0	0	0.113
EC01288_4047	0	0	0	0	0.32
EC01288_4048	0	0	0	0	1.493
EC01288_4049	0	0	0	0	1.715
EC01288_4050	0	0	0	0	0.893
EC01288_4051	0	0	0	0	0.638
EC01288_4052	0	0	0	0	1.616
EC01288_4053	0	0	0	0	0.716
EC01288_4054	0	0	0	0	1.661
EC01288_4055	0	0	0	0	0.428
EC01288_4056	0	0	0	0	0.413
EC01288_4057	0	0	0	0	0.176
EC01288_4058	0	0	0	0	0.203
EC01288_4059	0	0	0	0	1.214
EC01288_4060	0	0	0	0	1.064
EC01288_4061	0	0	0	0	1.292
EC01288_4062	0	0	0	0	1.028
EC01288_4063	0	0	0	0	0.149
EC01288_4064	0	0	0	0	0.617
EC01288_4065	0	0	0	0	0.878
EC01288_4066	315	60	30	281	0.689
EC01288_4067	0	0	0	0	0.656
EC01288_4068	0	0	0	0	0.812
EC01288_4069	0	0	0	0	0.398
EC01288_4070	0	0	0	0	2.414
EC01288_4071	0	0	0	0	1.055
EC01288_4072	0	0	0	0	1.1
EC01288_4073	0	0	0	0	1.334
EC01288_4074	0	0	0	0	0.14
EC01288_4075	0	0	0	0	0.326
EC01288_4076	0	0	0	0	1.646
EC01288_4077	0	0	0	0	1.364
EC01288_4078	0	0	0	0	1.415
EC01288_4079	0	0	0	0	1.169
EC01288_4080	0	0	0	0	1.175
EC01288_4081	0	0	0	0	0.959
EC01288_4082	0	0	0	0	0.749
EC01288_4083	0	0	0	0	0.566
EC01288_4084	0	0	0	0	1.337
EC01288_4085	0	0	0	0	0.665
EC01288_4086	0	0	0	0	0.32
EC01288_4087	0	0	0	0	0.587
EC01288_4088	0	0	0	0	0.722
EC01288_4089	0	0	0	0	1.169
EC01288_4090	0	0	0	0	1.577
EC01288_4091	0	0	0	0	1.394
EC01288_4092	0	0	0	0	1.877
EC01288_4093	0	0	0	0	0.836
EC01288_4094	0	0	0	0	0.122
EC01288_4095	0	0	0	0	0.725
EC01288_4096	0	0	0	0	0.767
EC01288_4097	0	0	0	0	0.884
EC01288_4098	0	0	0	0	0.959
EC01288_4099	0	0	0	0	1.04
EC01288_4100	0	0	0	0	1.073
EC01288_4101	0	0	0	0	2.522
EC01288_4102	0	0	0	0	0.731
EC01288_4103	0	0	0	0	0.572
EC01288_4104	0	0	0	0	1.829
EC01288_4105	0	0	0	0	1.37
EC01288_4106	0	0	0	0	0.419
EC01288_4107	0	0	0	0	1.382
EC01288_4108	0	0	0	0	0.794
EC01288_4109	0	0	0	0	1.541
EC01288_4110	0	0	0	0	0.533
EC01288_4111	0	0	0	0	0.47
EC01288_4112	0	0	0	0	0.239
EC01288_4113	0	0	0	0	0.815
EC01288_4114	0	0	0	0	0.218
EC01288_4115	0	0	0	0	0.623
EC01288_4116	0	0	0	0	1.823
EC01288_4117	0	0	0	0	0.443
EC01288_4118	0	0	0	0	0.458
EC01288_4119	0	0	0	0	0.992
EC01288_4120	0	0	0	0	1.451
EC01288_4121	0	0	0	0	1.496
EC01288_4122	0	0	0	0	1.868
EC01288_4123	0	0	0	0	0.419
EC01288_4124	0	0	0	0	1.505
EC01288_4125	0	0	0	0	0.965
EC01288_4126	0	0	0	0	0.89
EC01288_4127	0	0	0	0	0.929
EC01288_4128	0	0	0	0	0.992
EC01288_4129	0	0	0	0	1.427
EC01288_4130	0	0	0	0	0.692
EC01288_4131	0	0	0	0	0.341
EC01288_4132	0	0	0	0	0.221
EC01288_4133	0	0	0	0	0.113
EC01288_4134	0	0	0	0	0.161
EC01288_4135	0	0	0	0	0.374
EC01288_4136	0	0	0	0	0.488
EC01288_4137	0	0	0	0	0.153
EC01288_4138	0	0	0	0	0.551
EC01288_4139	0	0	0	0	0.075
EC01288_4140	0	0	0	0	0.076
EC01288_4141	0	0	0	0	0.075
EC01288_4142	0	0	0	0	0.839
EC01288_4143	0	0	0	0	0.338
EC01288_4144	0	0	0	0	1.421
EC01288_4145	0	0	0	0	1.646
EC01288_4146	0	0	0	0	0.263
EC01288_4147	0	0	0	0	0.887
EC01288_4148	0	0	0	0	1.85
EC01288_4149	0	0	0	0	1.544
EC01288_4150	0	0	0	0	0.893
EC01288_4151	0	0	0	0	1.475
EC01288_4152	0	0	0	0	0.281
EC01288_4153	0	0	0	0	0.449
EC01288_4154	0	0	0	0	2.021
EC01288_4155	0	0	0	0	1.484
EC01288_4156	0	0	0	0	1.265
EC01288_4157	0	0	0	0	0.329
EC01288_4158	0	0	0	0	1.259
EC01288_4159	0	0	0	0	0.218
EC01288_4160	0	0	0	0	1.103
EC01288_4161	0	0	0	0	1.034
EC01288_4162	0	0	0	0	1.13
EC01288_4163	0	0	0	0	1.262
EC01288_4164	260	253	253	260	1.067
EC01288_4165	0	0	0	0	0.881
EC01288_4166	0	0	0	0	0.674
EC01288_4167	0	0	0	0	1.13
EC01288_4168	0	0	0	0	1.25
EC01288_4169	0	0	0	0	1.079
EC01288_4170	0	0	0	0	1.352
EC01288_4171	0	0	0	0	0.74
EC01288_4172	0	0	0	0	1.385
EC01288_4173	0	0	0	0	0.076
EC01288_4174	0	0	0	0	0.075
EC01288_4175	0	0	0	0	0.086
EC01288_4176	0	0	0	0	0.076
EC01288_4177	0	0	0	0	1.235
EC01288_4178	0	0	0	0	0.161
EC01288_4179	0	0	0	0	0.137
EC01288_4180	0	0	0	0	1.196
EC01288_4181	0	0	0	0	1.241
EC01288_4182	0	0	0	0	0.74
EC01288_4183	0	0	0	0	0.941
EC01288_4184	0	0	0	0	2.546
EC01288_4185	0	0	0	0	0.32
EC01288_4186	0	0	0	0	1.208
EC01288_4187	0	0	0	0	1.508
EC01288_4188	0	0	0	0	0.452
EC01288_4189	0	0	0	0	0.203
EC01288_4190	0	0	0	0	0.824
EC01288_4191	0	0	0	0	0.707
EC01288_4192	0	0	0	0	0.896
EC01288_4193	0	0	0	0	0.716
